 1.00000000e+00  8.00039076e+01 
 1.04712855e+00  8.00038657e+01 
 1.09647820e+00  8.00038198e+01 
 1.14815362e+00  8.00037694e+01 
 1.20226443e+00  8.00037142e+01 
 1.25892541e+00  8.00036536e+01 
 1.31825674e+00  8.00035872e+01 
 1.38038426e+00  8.00035144e+01 
 1.44543977e+00  8.00034346e+01 
 1.51356125e+00  8.00033471e+01 
 1.58489319e+00  8.00032511e+01 
 1.65958691e+00  8.00031459e+01 
 1.73780083e+00  8.00030305e+01 
 1.81970086e+00  8.00029040e+01 
 1.90546072e+00  8.00027653e+01 
 1.99526231e+00  8.00026132e+01 
 2.08929613e+00  8.00024465e+01 
 2.18776162e+00  8.00022637e+01 
 2.29086765e+00  8.00020632e+01 
 2.39883292e+00  8.00018435e+01 
 2.51188643e+00  8.00016025e+01 
 2.63026799e+00  8.00013383e+01 
 2.75422870e+00  8.00010486e+01 
 2.88403150e+00  8.00007311e+01 
 3.01995172e+00  8.00003829e+01 
 3.16227766e+00  8.00000011e+01 
 3.31131121e+00  7.99995825e+01 
 3.46736850e+00  7.99991236e+01 
 3.63078055e+00  7.99986205e+01 
 3.80189396e+00  7.99980689e+01 
 3.98107171e+00  7.99974642e+01 
 4.16869383e+00  7.99968012e+01 
 4.36515832e+00  7.99960744e+01 
 4.57088190e+00  7.99952776e+01 
 4.78630092e+00  7.99944041e+01 
 5.01187234e+00  7.99934466e+01 
 5.24807460e+00  7.99923968e+01 
 5.49540874e+00  7.99912461e+01 
 5.75439937e+00  7.99899848e+01 
 6.02559586e+00  7.99886021e+01 
 6.30957344e+00  7.99870866e+01 
 6.60693448e+00  7.99854255e+01 
 6.91830971e+00  7.99836048e+01 
 7.24435960e+00  7.99816094e+01 
 7.58577575e+00  7.99794225e+01 
 7.94328235e+00  7.99770258e+01 
 8.31763771e+00  7.99743995e+01 
 8.70963590e+00  7.99715216e+01 
 9.12010839e+00  7.99683682e+01 
 9.54992586e+00  7.99649133e+01 
 1.00000000e+01  7.99611281e+01 
 1.04712855e+01  7.99569816e+01 
 1.09647820e+01  7.99524396e+01 
 1.14815362e+01  7.99474648e+01 
 1.20226443e+01  7.99420166e+01 
 1.25892541e+01  7.99360506e+01 
 1.31825674e+01  7.99295184e+01 
 1.38038426e+01  7.99223673e+01 
 1.44543977e+01  7.99145398e+01 
 1.51356125e+01  7.99059732e+01 
 1.58489319e+01  7.98965996e+01 
 1.65958691e+01  7.98863448e+01 
 1.73780083e+01  7.98751284e+01 
 1.81970086e+01  7.98628631e+01 
 1.90546072e+01  7.98494542e+01 
 1.99526231e+01  7.98347990e+01 
 2.08929613e+01  7.98187865e+01 
 2.18776162e+01  7.98012968e+01 
 2.29086765e+01  7.97822003e+01 
 2.39883292e+01  7.97613574e+01 
 2.51188643e+01  7.97386181e+01 
 2.63026799e+01  7.97138210e+01 
 2.75422870e+01  7.96867933e+01 
 2.88403150e+01  7.96573501e+01 
 3.01995172e+01  7.96252940e+01 
 3.16227766e+01  7.95904150e+01 
 3.31131121e+01  7.95524902e+01 
 3.46736850e+01  7.95112837e+01 
 3.63078055e+01  7.94665464e+01 
 3.80189396e+01  7.94180170e+01 
 3.98107171e+01  7.93654215e+01 
 4.16869383e+01  7.93084745e+01 
 4.36515832e+01  7.92468798e+01 
 4.57088190e+01  7.91803317e+01 
 4.78630092e+01  7.91085164e+01 
 5.01187234e+01  7.90311139e+01 
 5.24807460e+01  7.89477999e+01 
 5.49540874e+01  7.88582481e+01 
 5.75439937e+01  7.87621335e+01 
 6.02559586e+01  7.86591346e+01 
 6.30957344e+01  7.85489372e+01 
 6.60693448e+01  7.84312377e+01 
 6.91830971e+01  7.83057465e+01 
 7.24435960e+01  7.81721918e+01 
 7.58577575e+01  7.80303234e+01 
 7.94328235e+01  7.78799158e+01 
 8.31763771e+01  7.77207721e+01 
 8.70963590e+01  7.75527266e+01 
 9.12010839e+01  7.73756472e+01 
 9.54992586e+01  7.71894384e+01 
 1.00000000e+02  7.69940419e+01 
 1.04712855e+02  7.67894384e+01 
 1.09647820e+02  7.65756472e+01 
 1.14815362e+02  7.63527266e+01 
 1.20226443e+02  7.61207721e+01 
 1.25892541e+02  7.58799158e+01 
 1.31825674e+02  7.56303234e+01 
 1.38038426e+02  7.53721918e+01 
 1.44543977e+02  7.51057465e+01 
 1.51356125e+02  7.48312377e+01 
 1.58489319e+02  7.45489372e+01 
 1.65958691e+02  7.42591346e+01 
 1.73780083e+02  7.39621335e+01 
 1.81970086e+02  7.36582481e+01 
 1.90546072e+02  7.33477999e+01 
 1.99526231e+02  7.30311139e+01 
 2.08929613e+02  7.27085164e+01 
 2.18776162e+02  7.23803317e+01 
 2.29086765e+02  7.20468798e+01 
