 1.00000000e+00  1.18164822e+02 
 1.05925373e+00  1.16814542e+02 
 1.12201845e+00  1.15509554e+02 
 1.18850223e+00  1.14250953e+02 
 1.25892541e+00  1.13039433e+02 
 1.33352143e+00  1.11875316e+02 
 1.41253754e+00  1.10758594e+02 
 1.49623566e+00  1.09688966e+02 
 1.58489319e+00  1.08665874e+02 
 1.67880402e+00  1.07688541e+02 
 1.77827941e+00  1.06756008e+02 
 1.88364909e+00  1.05867165e+02 
 1.99526231e+00  1.05020780e+02 
 2.11348904e+00  1.04215530e+02 
 2.23872114e+00  1.03450021e+02 
 2.37137371e+00  1.02722812e+02 
 2.51188643e+00  1.02032433e+02 
 2.66072506e+00  1.01377398e+02 
 2.81838293e+00  1.00756225e+02 
 2.98538262e+00  1.00167440e+02 
 3.16227766e+00  9.96095895e+01 
 3.34965439e+00  9.90812499e+01 
 3.54813389e+00  9.85810301e+01 
 3.75837404e+00  9.81075781e+01 
 3.98107171e+00  9.76595841e+01 
 4.21696503e+00  9.72357830e+01 
 4.46683592e+00  9.68349561e+01 
 4.73151259e+00  9.64559324e+01 
 5.01187234e+00  9.60975886e+01 
 5.30884444e+00  9.57588495e+01 
 5.62341325e+00  9.54386873e+01 
 5.95662144e+00  9.51361212e+01 
 6.30957344e+00  9.48502159e+01 
 6.68343918e+00  9.45800809e+01 
 7.07945784e+00  9.43248690e+01 
 7.49894209e+00  9.40837750e+01 
 7.94328235e+00  9.38560340e+01 
 8.41395142e+00  9.36409201e+01 
 8.91250938e+00  9.34377444e+01 
 9.44060876e+00  9.32458542e+01 
 1.00000000e+01  9.30646306e+01 
 1.05925373e+01  9.28934875e+01 
 1.12201845e+01  9.27318699e+01 
 1.18850223e+01  9.25792525e+01 
 1.25892541e+01  9.24351379e+01 
 1.33352143e+01  9.22990560e+01 
 1.41253754e+01  9.21705618e+01 
 1.49623566e+01  9.20492345e+01 
 1.58489319e+01  9.19346764e+01 
 1.67880402e+01  9.18265115e+01 
 1.77827941e+01  9.17243843e+01 
 1.88364909e+01  9.16279589e+01 
 1.99526231e+01  9.15369179e+01 
