1.0000000000E+00  1.5074431883E+02
1.0592537300E+00  1.4931728490E+02
1.1220184500E+00  1.4785036253E+02
1.1885022300E+00  1.4634638359E+02
1.2589254100E+00  1.4480865507E+02
1.3335214300E+00  1.4324094055E+02
1.4125375400E+00  1.4164743190E+02
1.4962356600E+00  1.4003270495E+02
1.5848931900E+00  1.3840166394E+02
1.6788040200E+00  1.3675947122E+02
1.7782794100E+00  1.3511147062E+02
1.8836490900E+00  1.3346310082E+02
1.9952623100E+00  1.3181980684E+02
2.1134890400E+00  1.3018694999E+02
2.2387211400E+00  1.2856972249E+02
2.3713737100E+00  1.2697306732E+02
2.5118864300E+00  1.2540160857E+02
2.6607250600E+00  1.2385959262E+02
2.8183829300E+00  1.2235084340E+02
2.9853826200E+00  1.2087873032E+02
3.1622776600E+00  1.1944615058E+02
3.3496543900E+00  1.1805552371E+02
3.5481338900E+00  1.1670879802E+02
3.7583740400E+00  1.1540746676E+02
3.9810717100E+00  1.1415259227E+02
4.2169650300E+00  1.1294483647E+02
4.4668359200E+00  1.1178449500E+02
4.7315125900E+00  1.1067153482E+02
5.0118723400E+00  1.0960563212E+02
5.3088444400E+00  1.0858621051E+02
5.6234132500E+00  1.0761247778E+02
5.9566214400E+00  1.0668346107E+02
6.3095734400E+00  1.0579803948E+02
6.6834391800E+00  1.0495497368E+02
7.0794578400E+00  1.0415293321E+02
7.4989420900E+00  1.0339052008E+02
7.9432823500E+00  1.0266629005E+02
8.4139514200E+00  1.0197877088E+02
8.9125093800E+00  1.0132647788E+02
9.4406087600E+00  1.0070792725E+02
1.0000000000E+01  1.0012164718E+02
1.0592537300E+01  9.9566186904E+01
1.1220184500E+01  9.9040124363E+01
1.1885022300E+01  9.8542071492E+01
1.2589254100E+01  9.8070679665E+01
1.3335214300E+01  9.7624642361E+01
1.4125375400E+01  9.7202698121E+01
1.4962356600E+01  9.6803631952E+01
1.5848931900E+01  9.6426276598E+01
1.6788040200E+01  9.6069512532E+01
1.7782794100E+01  9.5732268302E+01
1.8836490900E+01  9.5413519817E+01
1.9952623100E+01  9.5112289749E+01
2.1134890400E+01  9.4827646419E+01
2.2387211400E+01  9.4558702764E+01
2.3713737100E+01  9.4304614884E+01
2.5118864300E+01  9.4064580696E+01
2.6607250600E+01  9.3837838359E+01
2.8183829300E+01  9.3623664826E+01
2.9853826200E+01  9.3421374199E+01
3.1622776600E+01  9.3230316205E+01
3.3496543900E+01  9.3049874604E+01
3.5481338900E+01  9.2879465658E+01
3.7583740400E+01  9.2718536622E+01
3.9810717100E+01  9.2566564259E+01
4.2169650300E+01  9.2423053430E+01
4.4668359200E+01  9.2287535655E+01
4.7315125900E+01  9.2159567835E+01
5.0118723400E+01  9.2038730921E+01
5.3088444400E+01  9.1924628700E+01
5.6234132500E+01  9.1816886588E+01
5.9566214400E+01  9.1715150515E+01
6.3095734400E+01  9.1619085842E+01
6.6834391800E+01  9.1528376307E+01
7.0794578400E+01  9.1442723070E+01
7.4989420900E+01  9.1361843752E+01
7.9432823500E+01  9.1285471560E+01
8.4139514200E+01  9.1213354436E+01
8.9125093800E+01  9.1145254254E+01
9.4406087600E+01  9.1080946056E+01
1.0000000000E+02  9.1020217333E+01
1.0592537300E+02  9.0962867332E+01
1.1220184500E+02  9.0908706435E+01
1.1885022300E+02  9.0857555482E+01
1.2589254100E+02  9.0809245271E+01
1.3335214300E+02  9.0763615936E+01
1.4125375400E+02  9.0720516467E+01
1.4962356600E+02  9.0679804192E+01
1.5848931900E+02  9.0641344343E+01
1.6788040200E+02  9.0605009564E+01
1.7782794100E+02  9.0570679544E+01
1.8836490900E+02  9.0538240584E+01
1.9952623100E+02  9.0507585246E+01
2.1134890400E+02  9.0478611985E+01
2.2387211400E+02  9.0451224827E+01
2.3713737100E+02  9.0425333042E+01
2.5118864300E+02  9.0400850852E+01
2.6607250600E+02  9.0377697139E+01
2.8183829300E+02  9.0355795188E+01
2.9853826200E+02  9.0335072427E+01
3.1622776600E+02  9.0315460189E+01
3.3496543900E+02  9.0296893485E+01
3.5481338900E+02  9.0279310788E+01
3.7583740400E+02  9.0262653830E+01
3.9810717100E+02  9.0246867410E+01
4.2169650300E+02  9.0231899212E+01
4.4668359200E+02  9.0217699628E+01
4.7315125900E+02  9.0204221600E+01
5.0118723400E+02  9.0191420457E+01
5.3088444400E+02  9.0179253775E+01
5.6234132500E+02  9.0167681227E+01
5.9566214400E+02  9.0156664460E+01
6.3095734400E+02  9.0146166960E+01
6.6834391800E+02  9.0136153933E+01
7.0794578400E+02  9.0126592193E+01
7.4989420900E+02  9.0117450047E+01
7.9432823500E+02  9.0108697194E+01
8.4139514200E+02  9.0100304624E+01
8.9125093800E+02  9.0092244519E+01
9.4406087600E+02  9.0084490164E+01
1.0000000000E+03  9.0077015856E+01
1.0592537300E+03  9.0069796822E+01
1.1220184500E+03  9.0062809136E+01
1.1885022300E+03  9.0056029634E+01
1.2589254100E+03  9.0049435847E+01
1.3335214300E+03  9.0043005919E+01
1.4125375400E+03  9.0036718537E+01
1.4962356600E+03  9.0030552861E+01
1.5848931900E+03  9.0024488457E+01
1.6788040200E+03  9.0018505220E+01
1.7782794100E+03  9.0012583322E+01
1.8836490900E+03  9.0006703133E+01
1.9952623100E+03  9.0000845162E+01
2.1134890400E+03  8.9994989993E+01
2.2387211400E+03  8.9989118218E+01
2.3713737100E+03  8.9983210376E+01
2.5118864300E+03  8.9977246885E+01
2.6607250600E+03  8.9971207978E+01
2.8183829300E+03  8.9965073639E+01
2.9853826200E+03  8.9958823535E+01
3.1622776600E+03  8.9952436951E+01
3.3496543900E+03  8.9945892718E+01
3.5481338900E+03  8.9939169146E+01
3.7583740400E+03  8.9932243949E+01
3.9810717100E+03  8.9925094174E+01
4.2169650300E+03  8.9917696124E+01
4.4668359200E+03  8.9910025279E+01
4.7315125900E+03  8.9902056213E+01
5.0118723400E+03  8.9893762517E+01
5.3088444400E+03  8.9885116700E+01
5.6234132500E+03  8.9876090110E+01
5.9566214400E+03  8.9866652829E+01
6.3095734400E+03  8.9856773581E+01
6.6834391800E+03  8.9846419625E+01
7.0794578400E+03  8.9835556649E+01
7.4989420900E+03  8.9824148651E+01
7.9432823500E+03  8.9812157827E+01
8.4139514200E+03  8.9799544443E+01
8.9125093800E+03  8.9786266701E+01
9.4406087600E+03  8.9772280604E+01
1.0000000000E+04  8.9757539811E+01
1.0592537300E+04  8.9741995480E+01
1.1220184500E+04  8.9725596115E+01
1.1885022300E+04  8.9708287379E+01
1.2589254100E+04  8.9690011940E+01
1.3335214300E+04  8.9670709255E+01
1.4125375400E+04  8.9650315393E+01
1.4962356600E+04  8.9628762807E+01
1.5848931900E+04  8.9605980129E+01
1.6788040200E+04  8.9581891916E+01
1.7782794100E+04  8.9556418419E+01
1.8836490900E+04  8.9529475311E+01
1.9952623100E+04  8.9500973418E+01
2.1134890400E+04  8.9470818416E+01
2.2387211400E+04  8.9438910539E+01
2.3713737100E+04  8.9405144243E+01
2.5118864300E+04  8.9369407864E+01
2.6607250600E+04  8.9331583254E+01
2.8183829300E+04  8.9291545405E+01
2.9853826200E+04  8.9249162039E+01
3.1622776600E+04  8.9204293189E+01
3.3496543900E+04  8.9156790741E+01
3.5481338900E+04  8.9106497969E+01
3.7583740400E+04  8.9053249037E+01
3.9810717100E+04  8.8996868468E+01
4.2169650300E+04  8.8937170608E+01
4.4668359200E+04  8.8873959021E+01
4.7315125900E+04  8.8807025911E+01
5.0118723400E+04  8.8736151463E+01
5.3088444400E+04  8.8661103188E+01
5.6234132500E+04  8.8581635210E+01
5.9566214400E+04  8.8497487552E+01
6.3095734400E+04  8.8408385376E+01
6.6834391800E+04  8.8314038168E+01
7.0794578400E+04  8.8214138961E+01
7.4989420900E+04  8.8108363443E+01
7.9432823500E+04  8.7996369116E+01
8.4139514200E+04  8.7877794387E+01
8.9125093800E+04  8.7752257656E+01
9.4406087600E+04  8.7619356383E+01
1.0000000000E+05  8.7478666158E+01
1.0592537300E+05  8.7329739757E+01
1.1220184500E+05  8.7172106284E+01
1.1885022300E+05  8.7005270094E+01
1.2589254100E+05  8.6828710200E+01
1.3335214300E+05  8.6641879225E+01
1.4125375400E+05  8.6444202838E+01
1.4962356600E+05  8.6235079050E+01
1.5848931900E+05  8.6013877884E+01
1.6788040200E+05  8.5779940864E+01
1.7782794100E+05  8.5532581187E+01
1.8836490900E+05  8.5271083774E+01
1.9952623100E+05  8.4994705931E+01
2.1134890400E+05  8.4702678231E+01
2.2387211400E+05  8.4394206128E+01
2.3713737100E+05  8.4068471911E+01
2.5118864300E+05  8.3724637590E+01
2.6607250600E+05  8.3361848415E+01
2.8183829300E+05  8.2979237626E+01
2.9853826200E+05  8.2575932087E+01
3.1622776600E+05  8.2151059434E+01
3.3496543900E+05  8.1703756577E+01
3.5481338900E+05  8.1233179990E+01
3.7583740400E+05  8.0738517888E+01
3.9810717100E+05  8.0219004486E+01
4.2169650300E+05  7.9673936699E+01
4.4668359200E+05  7.9102693047E+01
4.7315125900E+05  7.8504755622E+01
5.0118723400E+05  7.7879734447E+01
5.3088444400E+05  7.7227394786E+01
5.6234132500E+05  7.6547686977E+01
5.9566214400E+05  7.5840778883E+01
6.3095734400E+05  7.5107090328E+01
6.6834391800E+05  7.4347328812E+01
7.0794578400E+05  7.3562526304E+01
7.4989420900E+05  7.2754075049E+01
7.9432823500E+05  7.1923762061E+01
8.4139514200E+05  7.1073799976E+01
8.9125093800E+05  7.0206852693E+01
9.4406087600E+05  6.9326053797E+01
1.0000000000E+06  6.8435015648E+01
1.0592537300E+06  6.7537826933E+01
1.1220184500E+06  6.6639037327E+01
1.1885022300E+06  6.5743625850E+01
1.2589254100E+06  6.4856955764E+01
1.3335214300E+06  6.3984710235E+01
1.4125375400E+06  6.3132814213E+01
1.4962356600E+06  6.2307340201E+01
1.5848931900E+06  6.1514402336E+01
1.6788040200E+06  6.0760039116E+01
1.7782794100E+06  6.0050091359E+01
1.8836490900E+06  5.9390076106E+01
1.9952623100E+06  5.8785062890E+01
2.1134890400E+06  5.8239554922E+01
2.2387211400E+06  5.7757380109E+01
2.3713737100E+06  5.7341594205E+01
2.5118864300E+06  5.6994399931E+01
2.6607250600E+06  5.6717083669E+01
2.8183829300E+06  5.6509971977E+01
2.9853826200E+06  5.6372408531E+01
3.1622776600E+06  5.6302752458E+01
3.3496543900E+06  5.6298397844E+01
3.5481338900E+06  5.6355814005E+01
3.7583740400E+06  5.6470605380E+01
3.9810717100E+06  5.6637589405E+01
4.2169650300E+06  5.6850890077E+01
4.4668359200E+06  5.7104044506E+01
