 1.00000000e+00  1.08982234e+02 
 1.05925373e+00  1.08482302e+02 
 1.12201845e+00  1.07982362e+02 
 1.18850223e+00  1.07482416e+02 
 1.25892541e+00  1.06982464e+02 
 1.33352143e+00  1.06482506e+02 
 1.41253754e+00  1.05982544e+02 
 1.49623566e+00  1.05482578e+02 
 1.58489319e+00  1.04982608e+02 
 1.67880402e+00  1.04482635e+02 
 1.77827941e+00  1.03982659e+02 
 1.88364909e+00  1.03482681e+02 
 1.99526231e+00  1.02982700e+02 
 2.11348904e+00  1.02482717e+02 
 2.23872114e+00  1.01982732e+02 
 2.37137371e+00  1.01482745e+02 
 2.51188643e+00  1.00982757e+02 
 2.66072506e+00  1.00482768e+02 
 2.81838293e+00  9.99827776e+01 
 2.98538262e+00  9.94827861e+01 
 3.16227766e+00  9.89827937e+01 
 3.34965439e+00  9.84828004e+01 
 3.54813389e+00  9.79828064e+01 
 3.75837404e+00  9.74828118e+01 
 3.98107171e+00  9.69828166e+01 
 4.21696503e+00  9.64828209e+01 
 4.46683592e+00  9.59828247e+01 
 4.73151259e+00  9.54828281e+01 
 5.01187234e+00  9.49828311e+01 
 5.30884444e+00  9.44828338e+01 
 5.62341325e+00  9.39828362e+01 
 5.95662144e+00  9.34828383e+01 
 6.30957344e+00  9.29828402e+01 
 6.68343918e+00  9.24828419e+01 
 7.07945784e+00  9.19828434e+01 
 7.49894209e+00  9.14828448e+01 
 7.94328235e+00  9.09828460e+01 
 8.41395142e+00  9.04828470e+01 
 8.91250938e+00  8.99828480e+01 
 9.44060876e+00  8.94828488e+01 
 1.00000000e+01  8.89828496e+01 
 1.05925373e+01  8.84828503e+01 
 1.12201845e+01  8.79828509e+01 
 1.18850223e+01  8.74828514e+01 
 1.25892541e+01  8.69828519e+01 
 1.33352143e+01  8.64828523e+01 
 1.41253754e+01  8.59828527e+01 
 1.49623566e+01  8.54828530e+01 
 1.58489319e+01  8.49828533e+01 
 1.67880402e+01  8.44828536e+01 
 1.77827941e+01  8.39828539e+01 
 1.88364909e+01  8.34828541e+01 
 1.99526231e+01  8.29828543e+01 
 2.11348904e+01  8.24828544e+01 
 2.23872114e+01  8.19828546e+01 
 2.37137371e+01  8.14828547e+01 
 2.51188643e+01  8.09828548e+01 
 2.66072506e+01  8.04828549e+01 
 2.81838293e+01  7.99828550e+01 
 2.98538262e+01  7.94828551e+01 
 3.16227766e+01  7.89828552e+01 
 3.34965439e+01  7.84828553e+01 
 3.54813389e+01  7.79828553e+01 
 3.75837404e+01  7.74828554e+01 
 3.98107171e+01  7.69828554e+01 
 4.21696503e+01  7.64828555e+01 
 4.46683592e+01  7.59828555e+01 
 4.73151259e+01  7.54828556e+01 
 5.01187234e+01  7.49828556e+01 
 5.30884444e+01  7.44828556e+01 
 5.62341325e+01  7.39828556e+01 
 5.95662144e+01  7.34828557e+01 
 6.30957344e+01  7.29828557e+01 
 6.68343918e+01  7.24828557e+01 
 7.07945784e+01  7.19828557e+01 
 7.49894209e+01  7.14828557e+01 
 7.94328235e+01  7.09828558e+01 
 8.41395142e+01  7.04828558e+01 
 8.91250938e+01  6.99828558e+01 
 9.44060876e+01  6.94828558e+01 
 1.00000000e+02  6.89828558e+01 
 1.05925373e+02  6.84828558e+01 
 1.12201845e+02  6.79828558e+01 
 1.18850223e+02  6.74828559e+01 
 1.25892541e+02  6.69828559e+01 
 1.33352143e+02  6.64828559e+01 
