 1.00000000e+00 -9.32367675e+01 
 1.04712855e+00 -9.53980474e+01 
 1.09647820e+00 -9.75553994e+01 
 1.14815362e+00 -9.97071786e+01 
 1.20226443e+00 -1.01851692e+02 
 1.25892541e+00 -1.03987188e+02 
 1.31825674e+00 -1.06111854e+02 
 1.38038426e+00 -1.08223808e+02 
 1.44543977e+00 -1.10321105e+02 
 1.51356125e+00 -1.12401740e+02 
 1.58489319e+00 -1.14463656e+02 
 1.65958691e+00 -1.16504759e+02 
 1.73780083e+00 -1.18522932e+02 
 1.81970086e+00 -1.20516053e+02 
 1.90546072e+00 -1.22482018e+02 
 1.99526231e+00 -1.24418759e+02 
 2.08929613e+00 -1.26324271e+02 
 2.18776162e+00 -1.28196629e+02 
 2.29086765e+00 -1.30034012e+02 
 2.39883292e+00 -1.31834721e+02 
 2.51188643e+00 -1.33597199e+02 
 2.63026799e+00 -1.35320041e+02 
 2.75422870e+00 -1.37002007e+02 
 2.88403150e+00 -1.38642034e+02 
 3.01995172e+00 -1.40239236e+02 
 3.16227766e+00 -1.41792907e+02 
 3.31131121e+00 -1.43302525e+02 
 3.46736850e+00 -1.44767743e+02 
 3.63078055e+00 -1.46188385e+02 
 3.80189396e+00 -1.47564439e+02 
 3.98107171e+00 -1.48896046e+02 
 4.16869383e+00 -1.50183492e+02 
 4.36515832e+00 -1.51427192e+02 
 4.57088190e+00 -1.52627684e+02 
 4.78630092e+00 -1.53785609e+02 
 5.01187234e+00 -1.54901705e+02 
 5.24807460e+00 -1.55976794e+02 
 5.49540874e+00 -1.57011766e+02 
 5.75439937e+00 -1.58007571e+02 
 6.02559586e+00 -1.58965210e+02 
 6.30957344e+00 -1.59885720e+02 
 6.60693448e+00 -1.60770172e+02 
 6.91830971e+00 -1.61619655e+02 
 7.24435960e+00 -1.62435274e+02 
 7.58577575e+00 -1.63218143e+02 
 7.94328235e+00 -1.63969376e+02 
 8.31763771e+00 -1.64690083e+02 
 8.70963590e+00 -1.65381367e+02 
 9.12010839e+00 -1.66044320e+02 
 9.54992586e+00 -1.66680016e+02 
 1.00000000e+01 -1.67289515e+02 
 1.04712855e+01 -1.67873851e+02 
 1.09647820e+01 -1.68434042e+02 
 1.14815362e+01 -1.68971077e+02 
 1.20226443e+01 -1.69485922e+02 
 1.25892541e+01 -1.69979520e+02 
 1.31825674e+01 -1.70452782e+02 
 1.38038426e+01 -1.70906598e+02 
 1.44543977e+01 -1.71341828e+02 
 1.51356125e+01 -1.71759305e+02 
 1.58489319e+01 -1.72159839e+02 
 1.65958691e+01 -1.72544209e+02 
 1.73780083e+01 -1.72913173e+02 
 1.81970086e+01 -1.73267460e+02 
 1.90546072e+01 -1.73607777e+02 
 1.99526231e+01 -1.73934806e+02 
 2.08929613e+01 -1.74249206e+02 
 2.18776162e+01 -1.74551613e+02 
 2.29086765e+01 -1.74842643e+02 
 2.39883292e+01 -1.75122889e+02 
 2.51188643e+01 -1.75392927e+02 
 2.63026799e+01 -1.75653311e+02 
 2.75422870e+01 -1.75904579e+02 
 2.88403150e+01 -1.76147250e+02 
 3.01995172e+01 -1.76381827e+02 
 3.16227766e+01 -1.76608797e+02 
 3.31131121e+01 -1.76828633e+02 
 3.46736850e+01 -1.77041793e+02 
 3.63078055e+01 -1.77248724e+02 
 3.80189396e+01 -1.77449857e+02 
 3.98107171e+01 -1.77645614e+02 
 4.16869383e+01 -1.77836406e+02 
 4.36515832e+01 -1.78022633e+02 
 4.57088190e+01 -1.78204687e+02 
 4.78630092e+01 -1.78382951e+02 
 5.01187234e+01 -1.78557800e+02 
 5.24807460e+01 -1.78729602e+02 
 5.49540874e+01 -1.78898719e+02 
 5.75439937e+01 -1.79065508e+02 
 6.02559586e+01 -1.79230321e+02 
 6.30957344e+01 -1.79393506e+02 
 6.60693448e+01 -1.79555406e+02 
 6.91830971e+01 -1.79716363e+02 
 7.24435960e+01 -1.79876718e+02 
 7.58577575e+01  1.79963192e+02 
 7.94328235e+01  1.79803030e+02 
 8.31763771e+01  1.79642456e+02 
 8.70963590e+01  1.79481133e+02 
 9.12010839e+01  1.79318720e+02 
 9.54992586e+01  1.79154876e+02 
 1.00000000e+02  1.78989256e+02 
 1.04712855e+02  1.78821512e+02 
 1.09647820e+02  1.78651291e+02 
 1.14815362e+02  1.78478236e+02 
 1.20226443e+02  1.78301984e+02 
 1.25892541e+02  1.78122166e+02 
 1.31825674e+02  1.77938407e+02 
 1.38038426e+02  1.77750323e+02 
 1.44543977e+02  1.77557523e+02 
 1.51356125e+02  1.77359605e+02 
 1.58489319e+02  1.77156161e+02 
 1.65958691e+02  1.76946768e+02 
 1.73780083e+02  1.76730996e+02 
 1.81970086e+02  1.76508402e+02 
 1.90546072e+02  1.76278529e+02 
 1.99526231e+02  1.76040909e+02 
 2.08929613e+02  1.75795060e+02 
 2.18776162e+02  1.75540484e+02 
 2.29086765e+02  1.75276671e+02 
 2.39883292e+02  1.75003093e+02 
 2.51188643e+02  1.74719207e+02 
 2.63026799e+02  1.74424453e+02 
 2.75422870e+02  1.74118256e+02 
 2.88403150e+02  1.73800021e+02 
 3.01995172e+02  1.73469138e+02 
 3.16227766e+02  1.73124978e+02 
 3.31131121e+02  1.72766894e+02 
 3.46736850e+02  1.72394223e+02 
 3.63078055e+02  1.72006282e+02 
 3.80189396e+02  1.71602375e+02 
 3.98107171e+02  1.71181786e+02 
 4.16869383e+02  1.70743786e+02 
 4.36515832e+02  1.70287630e+02 
 4.57088190e+02  1.69812563e+02 
 4.78630092e+02  1.69317817e+02 
 5.01187234e+02  1.68802615e+02 
 5.24807460e+02  1.68266176e+02 
 5.49540874e+02  1.67707713e+02 
 5.75439937e+02  1.67126443e+02 
 6.02559586e+02  1.66521587e+02 
 6.30957344e+02  1.65892374e+02 
 6.60693448e+02  1.65238050e+02 
 6.91830971e+02  1.64557882e+02 
 7.24435960e+02  1.63851166e+02 
 7.58577575e+02  1.63117233e+02 
 7.94328235e+02  1.62355460e+02 
 8.31763771e+02  1.61565278e+02 
 8.70963590e+02  1.60746179e+02 
 9.12010839e+02  1.59897735e+02 
 9.54992586e+02  1.59019599e+02 
 1.00000000e+03  1.58111525e+02 
 1.04712855e+03  1.57173376e+02 
 1.09647820e+03  1.56205139e+02 
 1.14815362e+03  1.55206936e+02 
 1.20226443e+03  1.54179036e+02 
 1.25892541e+03  1.53121867e+02 
 1.31825674e+03  1.52036029e+02 
 1.38038426e+03  1.50922299e+02 
 1.44543977e+03  1.49781642e+02 
 1.51356125e+03  1.48615216e+02 
 1.58489319e+03  1.47424374e+02 
 1.65958691e+03  1.46210667e+02 
 1.73780083e+03  1.44975836e+02 
 1.81970086e+03  1.43721810e+02 
 1.90546072e+03  1.42450697e+02 
 1.99526231e+03  1.41164766e+02 
 2.08929613e+03  1.39866431e+02 
 2.18776162e+03  1.38558235e+02 
 2.29086765e+03  1.37242821e+02 
 2.39883292e+03  1.35922908e+02 
 2.51188643e+03  1.34601267e+02 
 2.63026799e+03  1.33280685e+02 
 2.75422870e+03  1.31963941e+02 
 2.88403150e+03  1.30653774e+02 
 3.01995172e+03  1.29352857e+02 
 3.16227766e+03  1.28063769e+02 
 3.31131121e+03  1.26788969e+02 
 3.46736850e+03  1.25530777e+02 
 3.63078055e+03  1.24291359e+02 
 3.80189396e+03  1.23072702e+02 
 3.98107171e+03  1.21876617e+02 
 4.16869383e+03  1.20704717e+02 
 4.36515832e+03  1.19558425e+02 
 4.57088190e+03  1.18438967e+02 
 4.78630092e+03  1.17347374e+02 
 5.01187234e+03  1.16284490e+02 
 5.24807460e+03  1.15250978e+02 
 5.49540874e+03  1.14247328e+02 
 5.75439937e+03  1.13273866e+02 
 6.02559586e+03  1.12330769e+02 
 6.30957344e+03  1.11418076e+02 
 6.60693448e+03  1.10535699e+02 
 6.91830971e+03  1.09683436e+02 
 7.24435960e+03  1.08860983e+02 
 7.58577575e+03  1.08067948e+02 
 7.94328235e+03  1.07303863e+02 
 8.31763771e+03  1.06568190e+02 
 8.70963590e+03  1.05860337e+02 
 9.12010839e+03  1.05179666e+02 
 9.54992586e+03  1.04525498e+02 
 1.00000000e+04  1.03897127e+02 
 1.04712855e+04  1.03293824e+02 
 1.09647820e+04  1.02714842e+02 
 1.14815362e+04  1.02159426e+02 
 1.20226443e+04  1.01626812e+02 
 1.25892541e+04  1.01116240e+02 
 1.31825674e+04  1.00626949e+02 
 1.38038426e+04  1.00158187e+02 
 1.44543977e+04  9.97092083e+01 
 1.51356125e+04  9.92792816e+01 
 1.58489319e+04  9.88676876e+01 
 1.65958691e+04  9.84737227e+01 
 1.73780083e+04  9.80966997e+01 
 1.81970086e+04  9.77359488e+01 
 1.90546072e+04  9.73908188e+01 
 1.99526231e+04  9.70606773e+01 
 2.08929613e+04  9.67449114e+01 
 2.18776162e+04  9.64429275e+01 
 2.29086765e+04  9.61541518e+01 
 2.39883292e+04  9.58780300e+01 
 2.51188643e+04  9.56140276e+01 
 2.63026799e+04  9.53616289e+01 
 2.75422870e+04  9.51203374e+01 
 2.88403150e+04  9.48896754e+01 
 3.01995172e+04  9.46691831e+01 
 3.16227766e+04  9.44584187e+01 
 3.31131121e+04  9.42569576e+01 
 3.46736850e+04  9.40643924e+01 
 3.63078055e+04  9.38803315e+01 
 3.80189396e+04  9.37043997e+01 
 3.98107171e+04  9.35362368e+01 
 4.16869383e+04  9.33754975e+01 
 4.36515832e+04  9.32218507e+01 
 4.57088190e+04  9.30749793e+01 
 4.78630092e+04  9.29345791e+01 
 5.01187234e+04  9.28003591e+01 
 5.24807460e+04  9.26720402e+01 
 5.49540874e+04  9.25493552e+01 
 5.75439937e+04  9.24320482e+01 
 6.02559586e+04  9.23198743e+01 
 6.30957344e+04  9.22125988e+01 
 6.60693448e+04  9.21099970e+01 
 6.91830971e+04  9.20118539e+01 
 7.24435960e+04  9.19179633e+01 
 7.58577575e+04  9.18281282e+01 
 7.94328235e+04  9.17421595e+01 
 8.31763771e+04  9.16598764e+01 
 8.70963590e+04  9.15811056e+01 
 9.12010839e+04  9.15056811e+01 
 9.54992586e+04  9.14334439e+01 
 1.00000000e+05  9.13642416e+01 
 1.04712855e+05  9.12979281e+01 
 1.09647820e+05  9.12343635e+01 
 1.14815362e+05  9.11734133e+01 
 1.20226443e+05  9.11149489e+01 
 1.25892541e+05  9.10588467e+01 
 1.31825674e+05  9.10049879e+01 
 1.38038426e+05  9.09532587e+01 
 1.44543977e+05  9.09035496e+01 
 1.51356125e+05  9.08557554e+01 
 1.58489319e+05  9.08097750e+01 
 1.65958691e+05  9.07655110e+01 
 1.73780083e+05  9.07228697e+01 
 1.81970086e+05  9.06817607e+01 
 1.90546072e+05  9.06420971e+01 
 1.99526231e+05  9.06037946e+01 
 2.08929613e+05  9.05667723e+01 
 2.18776162e+05  9.05309517e+01 
 2.29086765e+05  9.04962567e+01 
 2.39883292e+05  9.04626140e+01 
 2.51188643e+05  9.04299522e+01 
 2.63026799e+05  9.03982020e+01 
 2.75422870e+05  9.03672962e+01 
 2.88403150e+05  9.03371692e+01 
 3.01995172e+05  9.03077572e+01 
 3.16227766e+05  9.02789978e+01 
 3.31131121e+05  9.02508299e+01 
 3.46736850e+05  9.02231940e+01 
 3.63078055e+05  9.01960313e+01 
 3.80189396e+05  9.01692842e+01 
 3.98107171e+05  9.01428961e+01 
 4.16869383e+05  9.01168109e+01 
 4.36515832e+05  9.00909734e+01 
 4.57088190e+05  9.00653287e+01 
 4.78630092e+05  9.00398224e+01 
 5.01187234e+05  9.00144005e+01 
 5.24807460e+05  8.99890089e+01 
 5.49540874e+05  8.99635938e+01 
 5.75439937e+05  8.99381013e+01 
 6.02559586e+05  8.99124773e+01 
 6.30957344e+05  8.98866673e+01 
 6.60693448e+05  8.98606167e+01 
 6.91830971e+05  8.98342702e+01 
 7.24435960e+05  8.98075718e+01 
 7.58577575e+05  8.97804647e+01 
 7.94328235e+05  8.97528916e+01 
 8.31763771e+05  8.97247938e+01 
 8.70963590e+05  8.96961117e+01 
 9.12010839e+05  8.96667842e+01 
 9.54992586e+05  8.96367492e+01 
 1.00000000e+06  8.96059428e+01 
 1.04712855e+06  8.95742996e+01 
 1.09647820e+06  8.95417521e+01 
 1.14815362e+06  8.95082314e+01 
 1.20226443e+06  8.94736659e+01 
 1.25892541e+06  8.94379823e+01 
 1.31825674e+06  8.94011045e+01 
 1.38038426e+06  8.93629540e+01 
 1.44543977e+06  8.93234495e+01 
 1.51356125e+06  8.92825069e+01 
 1.58489319e+06  8.92400389e+01 
 1.65958691e+06  8.91959548e+01 
 1.73780083e+06  8.91501605e+01 
 1.81970086e+06  8.91025582e+01 
 1.90546072e+06  8.90530462e+01 
 1.99526231e+06  8.90015184e+01 
 2.08929613e+06  8.89478646e+01 
 2.18776162e+06  8.88919697e+01 
 2.29086765e+06  8.88337138e+01 
 2.39883292e+06  8.87729717e+01 
 2.51188643e+06  8.87096128e+01 
 2.63026799e+06  8.86435005e+01 
 2.75422870e+06  8.85744923e+01 
 2.88403150e+06  8.85024388e+01 
 3.01995172e+06  8.84271843e+01 
 3.16227766e+06  8.83485652e+01 
 3.31131121e+06  8.82664107e+01 
 3.46736850e+06  8.81805417e+01 
 3.63078055e+06  8.80907705e+01 
 3.80189396e+06  8.79969003e+01 
 3.98107171e+06  8.78987246e+01 
 4.16869383e+06  8.77960268e+01 
 4.36515832e+06  8.76885793e+01 
 4.57088190e+06  8.75761430e+01 
 4.78630092e+06  8.74584667e+01 
 5.01187234e+06  8.73352861e+01 
 5.24807460e+06  8.72063227e+01 
 5.49540874e+06  8.70712837e+01 
 5.75439937e+06  8.69298602e+01 
 6.02559586e+06  8.67817263e+01 
 6.30957344e+06  8.66265381e+01 
 6.60693448e+06  8.64639322e+01 
 6.91830971e+06  8.62935242e+01 
 7.24435960e+06  8.61149074e+01 
 7.58577575e+06  8.59276505e+01 
 7.94328235e+06  8.57312960e+01 
 8.31763771e+06  8.55253579e+01 
 8.70963590e+06  8.53093190e+01 
 9.12010839e+06  8.50826286e+01 
 9.54992586e+06  8.48446987e+01 
 1.00000000e+07  8.45949013e+01 
 1.04712855e+07  8.43325635e+01 
 1.09647820e+07  8.40569637e+01 
 1.14815362e+07  8.37673258e+01 
 1.20226443e+07  8.34628139e+01 
 1.25892541e+07  8.31425251e+01 
 1.31825674e+07  8.28054815e+01 
 1.38038426e+07  8.24506216e+01 
 1.44543977e+07  8.20767894e+01 
 1.51356125e+07  8.16827224e+01 
 1.58489319e+07  8.12670368e+01 
 1.65958691e+07  8.08282112e+01 
 1.73780083e+07  8.03645659e+01 
 1.81970086e+07  7.98742400e+01 
 1.90546072e+07  7.93551624e+01 
 1.99526231e+07  7.88050181e+01 
 2.08929613e+07  7.82212076e+01 
 2.18776162e+07  7.76007965e+01 
 2.29086765e+07  7.69404549e+01 
 2.39883292e+07  7.62363825e+01 
 2.51188643e+07  7.54842156e+01 
 2.63026799e+07  7.46789104e+01 
 2.75422870e+07  7.38145964e+01 
 2.88403150e+07  7.28843890e+01 
 3.01995172e+07  7.18801494e+01 
 3.16227766e+07  7.07921715e+01 
 3.31131121e+07  6.96087717e+01 
 3.46736850e+07  6.83157434e+01 
 3.63078055e+07  6.68956245e+01 
 3.80189396e+07  6.53266994e+01 
 3.98107171e+07  6.35816255e+01 
 4.16869383e+07  6.16255161e+01 
 4.36515832e+07  5.94132360e+01 
 4.57088190e+07  5.68855482e+01 
 4.78630092e+07  5.39635972e+01 
 5.01187234e+07  5.05410378e+01 
 5.24807460e+07  4.64730538e+01 
 5.49540874e+07  4.15620059e+01 
 5.75439937e+07  3.55419040e+01 
 6.02559586e+07  2.80720130e+01 
 6.30957344e+07  1.87708106e+01 
 6.60693448e+07  7.35679494e+00 
 6.91830971e+07 -6.04291474e+00 
 7.24435960e+07 -2.05699731e+01 
 7.58577575e+07 -3.47956228e+01 
 7.94328235e+07 -4.74788189e+01 
 8.31763771e+07 -5.81117909e+01 
 8.70963590e+07 -6.67980410e+01 
 9.12010839e+07 -7.38910576e+01 
 9.54992586e+07 -7.97621540e+01 
 1.00000000e+08 -8.47180291e+01 
 1.04712855e+08 -8.89909032e+01 
 1.09647820e+08 -9.27512441e+01 
 1.14815362e+08 -9.61233705e+01 
 1.20226443e+08 -9.91983566e+01 
 1.25892541e+08 -1.02043550e+02 
 1.31825674e+08 -1.04709313e+02 
 1.38038426e+08 -1.07233740e+02 
 1.44543977e+08 -1.09645976e+02 
 1.51356125e+08 -1.11968551e+02 
 1.58489319e+08 -1.14219071e+02 
 1.65958691e+08 -1.16411430e+02 
 1.73780083e+08 -1.18556715e+02 
 1.81970086e+08 -1.20663876e+02 
 1.90546072e+08 -1.22740230e+02 
 1.99526231e+08 -1.24791852e+02 
 2.08929613e+08 -1.26823867e+02 
 2.18776162e+08 -1.28840679e+02 
 2.29086765e+08 -1.30846144e+02 
 2.39883292e+08 -1.32843701e+02 
 2.51188643e+08 -1.34836470e+02 
 2.63026799e+08 -1.36827318e+02 
 2.75422870e+08 -1.38818914e+02 
 2.88403150e+08 -1.40813753e+02 
 3.01995172e+08 -1.42814175e+02 
 3.16227766e+08 -1.44822372e+02 
 3.31131121e+08 -1.46840387e+02 
 3.46736850e+08 -1.48870109e+02 
 3.63078055e+08 -1.50913264e+02 
 3.80189396e+08 -1.52971408e+02 
 3.98107171e+08 -1.55045915e+02 
 4.16869383e+08 -1.57137976e+02 
 4.36515832e+08 -1.59248586e+02 
 4.57088190e+08 -1.61378548e+02 
 4.78630092e+08 -1.63528467e+02 
 5.01187234e+08 -1.65698749e+02 
 5.24807460e+08 -1.67889611e+02 
 5.49540874e+08 -1.70101076e+02 
 5.75439937e+08 -1.72332986e+02 
 6.02559586e+08 -1.74585008e+02 
 6.30957344e+08 -1.76856649e+02 
 6.60693448e+08 -1.79147272e+02 
 6.91830971e+08  1.78543880e+02 
 7.24435960e+08  1.76217651e+02 
 7.58577575e+08  1.73874934e+02 
 7.94328235e+08  1.71516622e+02 
 8.31763771e+08  1.69143547e+02 
 8.70963590e+08  1.66756410e+02 
 9.12010839e+08  1.64355707e+02 
 9.54992586e+08  1.61941642e+02 
 1.00000000e+09  1.59514046e+02 
