
Note: No compatibility mode selected!


Circuit: * diagnostic op for alfio_raffc_pin_3

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 1
v(vout) = 2.929481e-02
v(vinp) = 9.000000e-01
v(vinn) = 9.000000e-01
v(xop.net050) = 4.947430e-01
v(xop.net013) = 1.126524e-02
v(xop.net043) = 8.270365e-01
v(xop.net31) = 1.798876e+00
v(xop.net063) = 7.283371e-02
v(xop.voutn) = 4.947430e-01
v(xop.vb3) = 1.004513e+00
v(xop.vb4) = 7.928521e-01
v(xop.net1Error: argument out of range for db
  in term: vdb(vout)

) = 7.184495e-02
i(v1) = -1.61183e-04
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 201
                     * diagnostic op for alfio_raffc_pin_3
                     AC Analysis  Mon Sep  7 20:33:43  2026
--------------------------------------------------------------------------------
Index   frequency       vp(vout)        
--------------------------------------------------------------------------------
90	3.162278e+03	0.000000e+00	
91	3.548134e+03	0.000000e+00	
92	3.981072e+03	0.000000e+00	
93	4.466836e+03	0.000000e+00	
94	5.011872e+03	0.000000e+00	
95	5.623413e+03	0.000000e+00	
96	6.309573e+03	0.000000e+00	
97	7.079458e+03	0.000000e+00	
98	7.943282e+03	0.000000e+00	
99	8.912509e+03	0.000000e+00	
100	1.000000e+04	0.000000e+00	
101	1.122018e+04	0.000000e+00	
102	1.258925e+04	0.000000e+00	
103	1.412538e+04	0.000000e+00	
104	1.584893e+04	0.000000e+00	
105	1.778279e+04	0.000000e+00	
106	1.995262e+04	0.000000e+00	
107	2.238721e+04	0.000000e+00	
108	2.511886e+04	0.000000e+00	
109	2.818383e+04	0.000000e+00	
110	3.162278e+04	0.000000e+00	
111	3.548134e+04	0.000000e+00	
112	3.981072e+04	0.000000e+00	

Index   frequency       vp(vout)        
--------------------------------------------------------------------------------
113	4.466836e+04	0.000000e+00	
114	5.011872e+04	0.000000e+00	
115	5.623413e+04	0.000000e+00	
116	6.309573e+04	0.000000e+00	
117	7.079458e+04	0.000000e+00	
118	7.943282e+04	0.000000e+00	
119	8.912509e+04	0.000000e+00	
120	1.000000e+05	0.000000e+00	
121	1.122018e+05	0.000000e+00	
122	1.258925e+05	0.000000e+00	
123	1.412538e+05	0.000000e+00	
124	1.584893e+05	0.000000e+00	
125	1.778279e+05	0.000000e+00	
126	1.995262e+05	0.000000e+00	
127	2.238721e+05	0.000000e+00	
128	2.511886e+05	0.000000e+00	
129	2.818383e+05	0.000000e+00	
130	3.162278e+05	0.000000e+00	
131	3.548134e+05	0.000000e+00	
132	3.981072e+05	0.000000e+00	
133	4.466836e+05	0.000000e+00	
134	5.011872e+05	0.000000e+00	
135	5.623413e+05	0.000000e+00	
136	6.309573e+05	0.000000e+00	
137	7.079458e+05	0.000000e+00	
138	7.943282e+05	0.000000e+00	
139	8.912509e+05	0.000000e+00	
140	1.000000e+06	0.000000e+00	
141	1.122018e+06	0.000000e+00	
142	1.258925e+06	0.000000e+00	
143	1.412538e+06	0.000000e+00	
144	1.584893e+06	0.000000e+00	
145	1.778279e+06	0.000000e+00	
146	1.995262e+06	0.000000e+00	
147	2.238721e+06	0.000000e+00	
148	2.511886e+06	0.000000e+00	
149	2.818383e+06	0.000000e+00	
150	3.162278e+06	0.000000e+00	
151	3.548134e+06	0.000000e+00	
152	3.981072e+06	0.000000e+00	
153	4.466836e+06	0.000000e+00	
154	5.011872e+06	0.000000e+00	
155	5.623413e+06	0.000000e+00	
156	6.309573e+06	0.000000e+00	
157	7.079458e+06	0.000000e+00	
158	7.943282e+06	0.000000e+00	
159	8.912509e+06	0.000000e+00	
160	1.000000e+07	0.000000e+00	
161	1.122018e+07	0.000000e+00	
162	1.258925e+07	0.000000e+00	
163	1.412538e+07	0.000000e+00	
164	1.584893e+07	0.000000e+00	
165	1.778279e+07	0.000000e+00	
166	1.995262e+07	0.000000e+00	
167	2.238721e+07	0.000000e+00	
168	2.511886e+07	0.000000e+00	
169	2.818383e+07	0.000000e+00	
170	3.162278e+07	0.000000e+00	

Index   frequency       vp(vout)        
--------------------------------------------------------------------------------
171	3.548134e+07	0.000000e+00	
172	3.981072e+07	0.000000e+00	
173	4.466836e+07	0.000000e+00	
174	5.011872e+07	0.000000e+00	
175	5.623413e+07	0.000000e+00	
176	6.309573e+07	0.000000e+00	
177	7.079458e+07	0.000000e+00	
178	7.943282e+07	0.000000e+00	
179	8.912509e+07	0.000000e+00	
180	1.000000e+08	0.000000e+00	
181	1.122018e+08	0.000000e+00	
182	1.258925e+08	0.000000e+00	
183	1.412538e+08	0.000000e+00	
184	1.584893e+08	0.000000e+00	
185	1.778279e+08	0.000000e+00	
186	1.995262e+08	0.000000e+00	
187	2.238721e+08	0.000000e+00	
188	2.511886e+08	0.000000e+00	
189	2.818383e+08	0.000000e+00	
190	3.162278e+08	0.000Error: argument out of range for db
  in term: vdb(vout)


Error: measure  dcgain  find(AT) : out of interval
 meas ac dcgain find vdb(vout) at=0.1 failed!

000e+00	
191	3.548134e+08	0.000000e+00	
192	3.981072e+08	0.000000e+00	
193	4.466836e+08	0.000000e+00	
194	5.011872e+08	0.000000e+00	
195	5.623413e+08	0.000000e+00	
196	6.309573e+08	0.000000e+00	
197	7.079458e+08	0.000000e+00	
198	7.943282e+08	0.000000e+00	
199	8.912509e+08	0.000000e+00	
200	1.000000e+09	0.000000e+00	

Error: measure  ugf  when(WHEN) : out of interval
 meas ac ugf when vdb(vout)=0 failed!

Warning from checkvalid: vector dcgain is not available or has zero length.
Note: Simulation executed from .control section 
