 1.00000000e+00  7.12154793e+01 
 1.04712855e+00  7.16132030e+01 
 1.09647820e+00  7.20101108e+01 
 1.14815362e+00  7.24061781e+01 
 1.20226443e+00  7.28013738e+01 
 1.25892541e+00  7.31956602e+01 
 1.31825674e+00  7.35889922e+01 
 1.38038426e+00  7.39813180e+01 
 1.44543977e+00  7.43725777e+01 
 1.51356125e+00  7.47627039e+01 
 1.58489319e+00  7.51516206e+01 
 1.65958691e+00  7.55392435e+01 
 1.73780083e+00  7.59254790e+01 
 1.81970086e+00  7.63102239e+01 
 1.90546072e+00  7.66933651e+01 
 1.99526231e+00  7.70747791e+01 
 2.08929613e+00  7.74543313e+01 
 2.18776162e+00  7.78318757e+01 
 2.29086765e+00  7.82072546e+01 
 2.39883292e+00  7.85802976e+01 
 2.51188643e+00  7.89508220e+01 
 2.63026799e+00  7.93186318e+01 
 2.75422870e+00  7.96835177e+01 
 2.88403150e+00  8.00452571e+01 
 3.01995172e+00  8.04036138e+01 
 3.16227766e+00  8.07583384e+01 
 3.31131121e+00  8.11091682e+01 
 3.46736850e+00  8.14558280e+01 
 3.63078055e+00  8.17980307e+01 
 3.80189396e+00  8.21354783e+01 
 3.98107171e+00  8.24678632e+01 
 4.16869383e+00  8.27948693e+01 
 4.36515832e+00  8.31161743e+01 
 4.57088190e+00  8.34314518e+01 
 4.78630092e+00  8.37403734e+01 
 5.01187234e+00  8.40426118e+01 
 5.24807460e+00  8.43378435e+01 
 5.49540874e+00  8.46257525e+01 
 5.75439937e+00  8.49060331e+01 
 6.02559586e+00  8.51783942e+01 
 6.30957344e+00  8.54425624e+01 
 6.60693448e+00  8.56982857e+01 
 6.91830971e+00  8.59453370e+01 
 7.24435960e+00  8.61835173e+01 
 7.58577575e+00  8.64126587e+01 
 7.94328235e+00  8.66326266e+01 
 8.31763771e+00  8.68433219e+01 
 8.70963590e+00  8.70446824e+01 
 9.12010839e+00  8.72366832e+01 
 9.54992586e+00  8.74193373e+01 
 1.00000000e+01  8.75926948e+01 
 1.04712855e+01  8.77568417e+01 
 1.09647820e+01  8.79118979e+01 
 1.14815362e+01  8.80580152e+01 
 1.20226443e+01  8.81953740e+01 
 1.25892541e+01  8.83241806e+01 
